Reaction ID,Reaction: Links to Reaxys,Data Count,Number of Reaction Details,Reaction Rank,Record Type,Reactant,Product,Bin,Reaction,Reaction Details: Reaction Classification,Example label,Example title,Fulltext of reaction,Number of Reaction Steps,Multi-step Scheme,Multi-step Details,Number of Stages,Solid Phase,Time (Reaction Details) [h],Temperature (Reaction Details) [C],Pressure (Reaction Details) [Torr],pH-Value (Reaction Details),Other Conditions,Reaction Type,Subject Studied,Prototype Reaction,Named Reaction,Type of reaction description (Reaction Details),Location,Comment (Reaction Details),Product,Yield,Yield (numerical),Yield (optical),Stage Reactant,Reagent,Catalyst,Solvent (Reaction Details),References,Links to Reaxys
9733332,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=9733332&database=RX&origin=ReaxysOutput&ln=,(40 of 327),2,84,full reaction; has preparation,3-(2-methoxy-phenoxy)-aniline; pyrimidine-5-carbaldehyde,[3-(2-methoxyphenoxy)phenyl](pyrimidin-5-ylmethyl)amine,224501,COC1=C(OC2=CC=CC(N)=C2)C=CC=C1.O=CC1=CN=CN=C1>>COC1=CC=CC=C1OC1=CC(NCC2=CN=CN=C2)=CC=C1,Preparation,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,"Article; Hu, Essa; Chua, Peter C.; Tehrani, Lida; Nagasawa, Johnny Y.; Pinkerton, Anthony B.; Rowe, Blake A.; Vernier, Jean-Michel; Hutchinson, John H.; Cosford, Nicholas D.P.; Bioorganic and Medicinal Chemistry Letters; vol. 14; 20; (2004); p. 5071 - 5074;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6472131&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
9733332,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=9733332&database=RX&origin=ReaxysOutput&ln=,(40 of 327),2,84,full reaction; has preparation,3-(2-methoxy-phenoxy)-aniline; pyrimidine-5-carbaldehyde,[3-(2-methoxyphenoxy)phenyl](pyrimidin-5-ylmethyl)amine,224501,COC1=C(OC2=CC=CC(N)=C2)C=CC=C1.O=CC1=CN=CN=C1>>COC1=CC=CC=C1OC1=CC(NCC2=CN=CN=C2)=CC=C1,Preparation,3,,"EXAMPLE 3 2,2,2-trifluoro-N -[3-(2-methoxyphenoxy)phenyl]-N -(pyrimidin-5-ylmethyl)ethane-sulfonamide To a solution of [3-(2-methoxyphenoxy)phenyl]amine (0.30 g,l .39 mmol), pyrimidine-5- carbaldehyde (0.16 g, 1.5 mmol) in dichloroethane (3 ml) was added acetic acid (0.08, 1.4 mmol) and sodiumtriacetoxyborohydride (0.50 g, 2.1 mmol) at ambient temperature. After stirring for 2h, the reaction was quenched with EtOAc (100 mL), washed with saturated sodium hydrogencarbonate solution (50 ml), H2O (50 mL), then brine (5OmL). The organic layer was dried over MgSO4, filtered and concentrated in vacuo. The residue was purified by silica gel chromatography eluting with EtOAc to afford [3-(2-methoxyphenoxy)phenyl](pyrimidin-5-ylmethyl)amine as a yellow solid. 1H NMR (CDCl3, 300 MHz) 9.12(s, IH), 8.67 (s, 2H), 5.97-7.11 (m,2H), 6.95-6.98 (m, 2H), 6.89-6.91 (m, IH), 6.28-6.31 (m, 2H), 5.19 (s, IH), 4.29-4.31 (m, 2H), 4.23 (s, IH), 3.79 (s, 3H). [3-(2- methoxyphenoxy)phenyl](pyrimidin-5-ylmethyl)amine (0.05 g, 0.16 mmol) was dissolved in dichloroethane (4 mL) and pyridine (2 ml) and cooled to -5C under argon. A neat solution of 2,2,2- triflouroethylsulfonyl chloride (0.04 g, 0.21 mmol) was added dropwise due to exotherm. After 30 min stirring at 00C, the reaction mixture was stirred at ambient temperature for an additional 16h before quenching with potassium carbonate (0.10 g, 0.69 mmol). The mixture was diluted with EtOAc (50 mL), washed with H2O (50 mL), then brine (50 mL). The organic layer was dried over MgSO4, filtered and concentrated in vacuo. The residue was purified by Prep TLC eluting with hexane:EtOAc (1 :9) to afford 2,2,2-trifluoro-N-[3-(2-methoxyphenoxy)phenyl]-N-(pyrimidin-5-ylmethyl)ethanesulfonamide. 1H NMR (CDCl3, 300 MHz) delta 9.13(s, IH), 8.57(s, 2H), 7.27(t, IH), 7.19(m, IHO, 7.00(d, IH), 6.95(m,2H), 6.90(d, 2H), 6.79(s, IH), 4.85(s, 2H), 3.82(m, 5H). MS 454.2 (M++H).",1,,,,,2,20,,,,,,,,,Page/Page column 20,,,,,,,sodium tris(acetoxy)borohydride; acetic acid,,"1,2-dichloro-ethane","Patent; MERCK &amp; CO., INC.; WO2006/49968; (2006); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=7167088&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
48463682,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=48463682&database=RX&origin=ReaxysOutput&ln=,(41 of 327),1,84,full reaction; has preparation,"4-amino-3-((2,2,2-trifluoroethyl)amino)benzonitrile; pyrimidine-5-carbaldehyde","2-(pyrimidin-5-yl)-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazole-6-carbonitrile",150523,NC1=CC=C(C=C1NCC(F)(F)F)C#N.O=CC1=CN=CN=C1>>FC(F)(F)CN1C2=CC(=CC=C2N=C1C1=CN=CN=C1)C#N,Preparation,43,"2-(Pyrimidin-5-yl)-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazole-6-carbonitrile (Ex. 43)","To a stirred solution of 4-amino-3-((2,2,2-trifluoroethyl)amino)benzonitrile Int-16 (195 mg, 0.90 mmol) in DMF (2 mL) and water (0.2 mL) under an inert atmosphere was added pyrimidine-5-carbaldehyde (117 mg, 1.08 mmol) and oxone (552.6 mg, 1.80 mmol) at room temperature. The reaction mixture was stirred at room temperature for 2 h. After consumption of starting material (by TLC), the reaction mixture was diluted with water (20 mL) and extracted with EtOAc (2*20 mL). The combined organic extracts were dried over anhydrous Na2SO4 and concentrated under reduced pressure. The crude material was purified by preparative HPLC to afford 2-(pyrimidin-5-yl)-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazole-6-carbonitrile Ex. 43 (26 mg, 0.08 mmol, 9.4%) as an off white solid. ?H NMR (400 MHz, CD3OD): oe 9.42 (s, 1H), 9.22(s, 2H), 8.29 (s, 1H), 7.96 (d, J=8.4 Hz, 1H), 7.75 (dd, J=8.4,1.4, Hz, 1H), 5.38-5.31 (m, 2H). EC-MS: m/z 344.9 [M+H] at 2.19 RT (99.49% purity). HPEC: 99.20%.",1,,,,,2,20,,,Inert atmosphere,,,,,,Paragraph 0701; 0702; 0703; 0704; 0705,,"2-(pyrimidin-5-yl)-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazole-6-carbonitrile",9.4 percent,9.4,,,Oxone,,"water; N,N-dimethyl-formamide","Patent; Viamet Pharmaceuticals (NC), Inc.; Sparks, Steven; Yates, Christopher M.; Shaver, Sammy R.; (93 pag.)US2018/186773; (2018); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=74451393&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
50395402,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=50395402&database=RX&origin=ReaxysOutput&ln=,(42 of 327),1,84,full reaction; has preparation,"(2,4-dimethylphenyl)hydrazine hydrochloride; pyrimidine-5-carbaldehyde","(E)-5-((2-(2,4-dimethylphenyl)hydrazono)methyl)pyrimidine",272887,Cl[H].CC1=CC=C(NN)C(C)=C1.O=CC1=CN=CN=C1>>CC1=CC(C)=C(N\N=C\C2=CN=CN=C2)C=C1,Preparation,1.1,"Step 1) Synthesis of (E)-5-((2-(2,4-dimethylphenyl)fluorenylene)methyl)pyrimidine","Pyrimidine-5-formaldehyde (1.00 g, 9.25 mmol),2,4-Dimethylphenylhydrazine hydrochloride (1.60 g, 9.30 mmol)And DMF (16 mL) was added to a 100 mL single-neck round bottom flask in turn.Reaction at room temperature for 1 h,Neutralize the hydrochloride with 8 mL of saturated sodium bicarbonate solution, then add water (80 mL).A yellow solid precipitated, and the solid was filtered, washed with water (50 mL×2).Dissolve in dichloromethane (20 mL), separate the layers, and collect the organic phase.The title compound was obtained as a yellow solid (1.20 g, 57.0%).",1,,,,,1,20,,,,,,,,,Paragraph 0172-0176,,"(E)-5-((2-(2,4-dimethylphenyl)hydrazono)methyl)pyrimidine",57 percent,57,,,,,"N,N-dimethyl-formamide","Patent; Guangdong Dongyangguang Pharmaceutical Co., Ltd.; Chen Kangzhi; Jin Chuanfei; Luo Ming; Zhang Yingjun; (28 pag.)CN108863948; (2018); A;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=75575788&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
23229252,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=23229252&database=RX&origin=ReaxysOutput&ln=,(43 of 327),1,83,full reaction; has preparation,formic acid ethyl ester,pyrimidine-5-carbaldehyde,75296,CCOC=O>>O=CC1=CN=CN=C1,Preparation,23.A,5-pyrimidinecarbaldehyde,"A solution of 5-bromopyrimidine (12 g, 0.075 mol) in THF (500 mL) at -100 C. was treated with 2.5M n-butyllithium in hexanes (30.2 mL, 79 mmol) over 35 minutes, stirred for 15 minutes at -100 C., treated with ethyl formate (6.7 mL, 0.0825 mol) over 15 minutes, stirred for 15 minutes at -95 C., treated with 1M HCl in ether (79 mL, 0.0787 mol) over 10 minutes, warmed to room temperature over 1 hour, and concentrated. The concentrate was treated with dichloromethane, and the resulting solution was washed with water and brine, dried (MgSO4), filtered, and concentrated to provide the desired product.",1,,,3,,0.833333; 0.5; 1.16667,-100; -95; -95 - 20,,,,,,,,,Page/Page column 28,,,,,,5-bromopyrimidine; formic acid ethyl ester,n-butyllithium; hydrogenchloride,,tetrahydrofuran; tetrahydrofuran; tetrahydrofuran; diethyl ether,"Patent; Ma, Zhenkun; Phan, Ly Tam; Clark, Richard F.; Zhang, Suoming; Djuric, Stevan; US2006/166906; (2006); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=406185&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
47816244,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=47816244&database=RX&origin=ReaxysOutput&ln=,(44 of 327),1,83,full reaction; has preparation,"6-fluoro-3-methanesulfonyl-4-phenyl-1,2-dihydroquinolin-2-one; pyrimidine-5-carbaldehyde","6-fluoro-4-phenyl-3-[(E)-2-(pyrimidin-5-yl)ethenesulfonyl]-1,2-dihydroquinolin-2-one",163593,CS(=O)(=O)C1=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(F)=C2.O=CC1=CN=CN=C1>>FC1=CC2=C(NC(=O)C(=C2C2=CC=CC=C2)S(=O)(=O)\C=C\C2=CN=CN=C2)C=C1,Preparation,34.3,"[00367] 6-fluoro-4-phenyl-3-[(E)-2-(pyrimidin-5-yl)ethenesulfonyl]-1,2-dihydroquinolin-2-one (EV-AT8379-001) - Step 3","[00368] A cold (0C) solution of 6-fluoro-3-methanesulfonyl-4-phenyl-1,2-dihydroquinolin-2-one (EV-AT8375-001, 200 mg, 0.63 mmol) in dry THF (5 ml) under a nitrogen atmosphere was treated dropwise with 1.6M n-butyllithium (1260.5 _). Once the addition was complete the deep red was stirred at 0C for lOmin before diethyl phosphorochloridate (109 ul, 0.76 mmol) was added. The solution was stirred at 0C for lOmin before it was cooled to - 78C and treated with pyrimidine-5-carbaldehyde (68.1mg, 0.63 mmol) as a solid and the mixture was allowed to slowly warm to room temperature overnight. The solution was quenched by the addition of NH4CI and extracted twice with EtOAc. The organics were washed with brine, dried (MgS04) and evaporated under vacuum. The crude was passed through an SCX-II column (product eluted in ammonia methanol) and the residue was purified by acidic preparative HPLC. The fractions were concentrated in vacuo and the solid was triturated with EtOAc and dried in a vacuum oven to obtain 11.2 mg (4.4%) of 6-fluoro-4-phenyl-3-[(E)-2-(pyrimidin-5-yl)ethenesulfonyl]-1,2-dihydroquinolin-2-one (I-62)(EV-AT8379-001) as a pale yellow solid. LCMS (method A): retention time 2.65min, M/z = 408 (M + 1).",1,,,3,,0.166667; 0.166667,0; 0; -78 - 20,,,Inert atmosphere; Inert atmosphere; Inert atmosphere,,,,,,Paragraph 00367-00368,,"6-fluoro-4-phenyl-3-[(E)-2-(pyrimidin-5-yl)ethenesulfonyl]-1,2-dihydroquinolin-2-one",4.4 percent,4.4,,"6-fluoro-3-methanesulfonyl-4-phenyl-1,2-dihydroquinolin-2-one; pyrimidine-5-carbaldehyde",n-butyllithium; diethyl chlorophosphate,,tetrahydrofuran; tetrahydrofuran; tetrahydrofuran,"Patent; PADLOCK THERAPEUTICS, INC.; DEVRAJ, Rajesh; KUMARAVEL, Gnanasambandam; LECCI, Cristina; LOKE, Pui; MENICONI, Mirco; MONCK, Nat; NORTH, Carl; RIDGILL, Mark; TYE, Heather; (205 pag.)WO2018/49296; (2018); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=73439980&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
14306587,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=14306587&database=RX&origin=ReaxysOutput&ln=,(45 of 327),3,82,full reaction; has preparation; has multi-step,pyrimidine-5-carbaldehyde,amino(pyrimidin-5-yl)acetonitrile,226386,O=CC1=CN=CN=C1>>NC(C#N)C1=CN=CN=C1,Multi-step reaction,,,,2,Reaction-ID:14306587-Steps:8570487;8583586,1.1: H2O / 5 - 10 C; 1.2: 67 percent / acetic acid / H2O / 2 h / 20 C; 2.1: 39 percent / NH4Cl; NH4OH / acetonitrile / 3 h / Heating,,,,,,,,,,,,,,2.1: Strecker reaction,,,,,,ammonium hydroxide; ammonium chloride,,water; acetonitrile,"Article; Jung, Myung Hee; Park, Jewn-Giew; Park, Woo-Kyu; Archiv der Pharmazie; vol. 336; 4-5; (2003); p. 230 - 235;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6395363&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
14306587,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=14306587&database=RX&origin=ReaxysOutput&ln=,(45 of 327),3,82,full reaction; has preparation; has multi-step,pyrimidine-5-carbaldehyde,amino(pyrimidin-5-yl)acetonitrile,226386,O=CC1=CN=CN=C1>>NC(C#N)C1=CN=CN=C1,Multi-step reaction,,,,2,Reaction-ID:14306587-Steps:8570487;8583586,1: 67 percent / H2O; acetic acid / 5 - 20 C; 2: 39 percent / NH4Cl; aq. NH4OH / acetonitrile / 3 h / Heating,,,,,,,,,,,,,,1: Addition / 2: Substitution,,,,,,ammonium hydroxide; ammonium chloride,,water; acetic acid; acetonitrile,"Article; Park, Jewn-Giew; Lee, Mi-Jeoung; Kong, Jae Yang; Jung, Myung Hee; Archiv der Pharmazie; vol. 333; 5; (2000); p. 113 - 117;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=6235585&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
14306587,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=14306587&database=RX&origin=ReaxysOutput&ln=,(45 of 327),3,82,full reaction; has preparation; has multi-step,pyrimidine-5-carbaldehyde,amino(pyrimidin-5-yl)acetonitrile,226386,O=CC1=CN=CN=C1>>NC(C#N)C1=CN=CN=C1,Preparation,22,Amino(pyrimidin-5-yl)acetonitrile,"Example 22 Amino(pyrimidin-5-yl)acetonitrile Potassium cyanide (651 mg, 10 mmol) and ammonium chloride (588 mg, 11 mmol) are dissolved in water (2.6 mL) with stirring. Pyrimidine-5-carboxaldehyde (1.08 g, 10 mmol) in methanol (2.6 mL) is added to the clear solution rapidly, giving first a yellow, then a dark red solution, and mildly exothermic reaction. The water is evaporated after three hours stirring, and the reddish residue is chromatographed (silica, chloroform/methanol) to give a yellow solid 1.1 g (82%) identified as product ms m/z=134.",1,,,,,,,,,,,,,,,,,,,,,,ammonium chloride,,methanol; water,Patent; The University of Toledo; US5175166; (1992); A;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=169138&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
23313211,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=23313211&database=RX&origin=ReaxysOutput&ln=,(46 of 327),1,82,full reaction; has preparation,ethylmagnesium bromide; pyrimidine-5-carbaldehyde,C7H10N2O,217553,CC[Mg]Br.O=CC1=CN=CN=C1>>CCC(O)C1=CN=CN=C1,Preparation,P-5 A,,"Example P-5 A: Preparation of 5-propionyl-pyrimidine; 5.6 g of pyrimidine-5-carboxaldehyde in 100 ml of ether are slowly added dropwise, at 0-5C, to 18 ml of 3M ethylmagnesium bromide solution in ether. The yellowish suspension is stirred for 1 hour at 5C and then 30 ml of saturated NH4CI are added, with cooling. The phases are separated and the reaction solution is extracted 3 times with diethyl ether. The combined organic phases are washed with brine, filtered and concentrated. 3.14 g of a yellow oil are obtained, which-as the crude product-is reacted further. The intermediate is dissolved in 100 ml of methylene chloride and, after adding 10.26 g (1.2 eq. ) of pyridinium dichromate, is stirred for 20 hours at room temperature. The reaction mixture is filtered over Hyflo. The organic phase is washed with H2O/brine, dried and concentrated. After chromatography of the crude product on silica gel using ethyl acetate/hexane (1: 2), 0.95 g of the title product is obtained in the form of a colourless oil.",1,,,2,,1,0 - 5,,,,,,,,,Page/Page column 30,,,,,,ethylmagnesium bromide; pyrimidine-5-carbaldehyde,water; ammonium chloride,,diethyl ether; diethyl ether,Patent; SYNGENTA PARTICIPATIONS AG; WO2005/47281; (2005); A1;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8821345&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
27781671,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=27781671&database=RX&origin=ReaxysOutput&ln=,(47 of 327),1,82,full reaction; has preparation,l-cysteine hydrochloride; pyrimidine-5-carbaldehyde,(R)-2-pyrimidin-5-yl-thiazolidine-4-carboxylic acid,227254,Cl[H].[H][C@](N)(CS)C(O)=O.O=CC1=CN=CN=C1>>OC(=O)[C@@H]1CSC(N1)C1=CN=CN=C1,Preparation,22,,"R)-2-Pyrimidin-5-yl-thiazolidine-4-carboxylic acidTo a solution of L-cysteine hydrochloride (400 mg, 2.54 mmol) in distilled water (4 mL), potassium acetate (275 mg, 2.80 mmol) was added. Once the solids went into solution, methanol (4 mL) was added followed by pyrimidine-5-carbaldehyde (328.3 mg, 3.04 mmol). The reaction was allowed to stir at ambient temperature for one hour. The solvent was removed, and no further purification steps were taken.",1,,,,,1,20,,,,,,,,,Page/Page column 84,,,,,,,potassium acetate,,methanol; water,"Patent; GENELABS TECHNOLOGIES, INC.; WO2008/64218; (2008); A2;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8638134&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
27885630,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=27885630&database=RX&origin=ReaxysOutput&ln=,(48 of 327),1,82,full reaction; has preparation,[2-(4-fluoro-3-methyl-phenyl)-2-oxo-ethyl]-phosphonic acid dimethyl ester; pyrimidine-5-carbaldehyde,(E)-1-(4-fluoro-3-methyl-phenyl)-3-pyrimidin-5-yl-propenone,169252,COP(=O)(CC(=O)C1=CC(C)=C(F)C=C1)OC.O=CC1=CN=CN=C1>>CC1=CC(=CC=C1F)C(=O)\C=C\C1=CN=CN=C1,Preparation,66.a,,"To a mixture of 19.2 g (155 mmol) dimethyl methylphosphonate in 150 mL THF at -70 C. was added 97 mL (155 mmol) 1.6M n-BuLi in hexane. The mixture was stirred for 45 min and a solution of 11.8 g (70 mmol) 4-fluoro-3-methyl-benzoic acid methyl ester in 15 mL THF was added. After 15 min at -70 C. the mixture was allowed to warm to 0 C. and neutralized with 4N HCl in dioxane. The mixture was diluted with 500 mL THF to obtain [2-(4-fluoro-3-methyl-phenyl)-2-oxo-ethyl]-phosphonic acid dimethyl ester. 6 mmol [2-(4-fluoro-3-methyl-phenyl)-2-oxo-ethyl]-phosphonic acid dimethyl ester in THF was stirred together with 0.5 g (4.6 mmol) pyrimidine-5-carboxaldehyde and 1.65 g Cs2CO3 for 16 h at room temperature. The mixture was diluted with NH4Cl aq. and ethyl acetate. The organic layer was separated, dried with MgSO4 and evaporated to dryness. The residue was used crude in the consecutive step.",1,,,,,16,20,,,,,,,,,Page/Page column 35,,,,,,,caesium carbonate,,tetrahydrofuran,"Patent; Gobbi, Luca; Knust, Henner; Malherbe, Parichehr; Nettekoven, Matthias; Pinard, Emmanuel; Roche, Olivier; Rogers-Evans, Mark; US2008/221166; (2008); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8647049&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
29181010,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=29181010&database=RX&origin=ReaxysOutput&ln=,(49 of 327),1,82,full reaction; has preparation,tert-butyl 4-aminobenzoate; pyrimidine-5-carbaldehyde,4-[(pyrimidin-5-ylmethyl)-amino]-benzoic acid tert-butyl ester,224501,CC(C)(C)OC(=O)C1=CC=C(N)C=C1.O=CC1=CN=CN=C1>>CC(C)(C)OC(=O)C1=CC=C(NCC2=CN=CN=C2)C=C1,Preparation,6,Synthesis of 4-[(Pyrimidin-5-ylmethyl)-amino]-benzoic acid tert-butyl ester,"Example 6 Synthesis of 4-[(Pyrimidin-5-ylmethyl)-amino]-benzoic acid tert-butyl ester A mixture of 4-amino-benzoic acid tert-butyl ester (3.93 g, 20.4 mmol), pyrimidine-5-carboxaldehyde (2.00 g, 18.5 mmol), Na(OAc)3BH (5.88 g, 27.8 mmol) and methanol (3 drops) in dichloroethane (75 mL) was stirred at room temperature for 16 hr. The reaction mixture was then diluted with dichloromethane, washed with an aqueous saturated solution of sodium bicarbonate and brine, dried over sodium sulfate, filtered and evaporated. The resulting crude material was purified via flash chromatography (hexane/ethyl acetate), to afford 4.02 g of 4-[(pyrimidin-5-ylmethyl)-amino]-benzoic acid tert-butyl ester.",1,,,2,,16,20,,,,,,,,,Page/Page column 41,,,,,,tert-butyl 4-aminobenzoate; pyrimidine-5-carbaldehyde,sodium tris(acetoxy)borohydride; sodium hydrogencarbonate,,"methanol; 1,1-dichloroethane; dichloromethane; water",Patent; MEMORY PHARMACEUTICALS CORPORATION; ROCHE PALO ALTO LLC; US2010/29689; (2010); A1;,https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8830411&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
31459542,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=31459542&database=RX&origin=ReaxysOutput&ln=,(50 of 327),1,82,full reaction; has preparation,3-methylpyridin-2-ylamine; pyrimidine-5-carbaldehyde,N-(5-pyrimidinylmethyl)-3-methyl-2-pyridinamine,228693,CC1=CC=CN=C1N.O=CC1=CN=CN=C1>>CC1=CC=CN=C1NCC1=CN=CN=C1,Preparation,5.A,,"Step A: Preparation of N-(5-pyrimidinylmethyl)-3-methyl-2-pyridinamine To a solution of 5-pyrimidinecarboxaldehyde (5.0 g, 46 mmol) in toluene (100 rnL) was added 2-amino-3-picoline (5.0 g, 46 mmol). The reaction mixture was heated to 80 0C on a rotary evaporator while under reduced pressure. After 10 min an additional 200 mL of toluene was added. Continued heating under reduced pressure resulted in a white solid which was dissolved in methanol (200 mL). This solution was stirred vigorously under a nitrogen atmosphere, and granular sodium borohydride (10.0 g, 265 mmol) was added portionwise, resulting in vigorous bubbling. The reaction was allowed to stir for 1 h at room temperature after completion of the sodium borohydride addition. Acetic acid (1 mL) was then added, and the reaction mixture was stirred for 5 min, followed by the addition of water (100 mL). The volatiles were removed under reduced pressure, and the aqueous suspension was extracted with dichloromethane (2 x 100 mL). The organic layers were combined and dried over MgSO4, filtered, and the solvent was removed under reduced pressure to yield an off-white solid. The crude solid was adsorbed onto Celite and purified by column chromatography (gradient of 100% hexanes to 100% ethyl acetate over 30 minutes) to yield 8.848 g of a white solid.1H NMR (CDCl3) delta 9.11 (s, IH), 8.77 (s, 2H), 8.00 (d, IH), 7.26 (s, IH), 6.60 (dd, IH), 4.73 (d, 2H), 4.59 (br s, NH), 2.12 (s, 3H).",1,,,2,,1,80; 20,,,Inert atmosphere,,,,,,Page/Page column 123,,,,,,3-methylpyridin-2-ylamine; pyrimidine-5-carbaldehyde,methanol; sodium tetrahydroborate,,toluene; toluene,"Patent; E. I. DU PONT DE NEMOURS AND COMPANY; ZHANG, Wenming; HOLYOKE JR, Caleb, William; HUGHES, Kenneth Andrew; LAHM, George, P.; PAHUTSKI JR, Thomas, Francis; TONG, My-Hanh, Thi; XU, Ming; WO2011/17342; (2011); A2;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=8981661&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
32836261,https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID=32836261&database=RX&origin=ReaxysOutput&ln=,(51 of 327),1,82,full reaction; has preparation,"1'-(5-amino-6-(methylamino)pyrimidin-4-yl)spiro[indoline-3,4'-piperidin]-2-one; pyrimidine-5-carbaldehyde","1'-(9-methyl-8-pyrimidin-5-yl-9H-purin-6-yl)spiro[indole-3,4'-piperidin]-2(1H)-one",150523,CNC1=NC=NC(N2CCC3(CC2)C(=O)NC2=CC=CC=C32)=C1N.O=CC1=CN=CN=C1>>CN1C(=NC2=C(N=CN=C12)N1CCC2(CC1)C(=O)NC1=CC=CC=C21)C1=CN=CN=C1,Preparation,24,,"-(9-Methyl-8-pyrimidin-5-yl-9H-purin-6^[00228] To a solution of 1 '-[5-amino-6-(methylamino)pyrimidin-4-yl]spiro[indole-3,4'- piperidin]-2(lH)-one (100 mg, 0.30 mmol) in anhydrous ethanol (12 mL) were added pyrimidine-5-carbaldehyde (38 mg, 0.35 mmol, Apollo Scientific Ltd.) and catalytic amount of hydrochloric acid (0.05 mL, 4N, Dioxane, Aldrich). The reaction mixture was heated to 80 C for 18 hours. The reaction mixture was cooled to room temperature and concentrated under reduced pressure. The product was purified by preparatory HPLC (reverse-phase, acetonitrile/water with 0.1 % formic acid) to give 35.0 mg (28% yield) of the title compound. NMR (400 MHz, DMSO-d6) 610.49 (s, 1H), 9.35 (s, 1H), 9.32 (s, 2H), 8.36 (s, 1H), 7.49 (d, 1H), 7.20 (td, 1H), 6.99 - 6.92 (m, 1H), 6.87 (t, 1H), 3.91 (s, 3H), 1.80 (d, 4H). MS (EI) for C22H20N8O: 413.6 (MH+).",1,,,,,18,80,,,,,,,,,Page/Page column 177-178,,,,,,,,hydrogenchloride,ethanol; water,"Patent; EXELIXIS, INC.; PATRICK, Kearney; WO2012/37226; (2012); A1;",https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&amp;query=CNR.CNR=20098523&amp;database=RX&amp;origin=ReaxysOutput&amp;ln=
